TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0042430", "indole-containing compound metabolic process", 0.320257472059812, -7.44843682166167, 0.472664234666499, 4.88819634848707, -4.09151498112135, 0.878214074348299, 0.22822602, null, False
"GO:0043244", "regulation of protein-containing complex disassembly", 0.213286786584865, 3.08240015038889, 4.30832615018254, 4.71166384603119, -1.30102999566398, 0.946101410702173, 0.22945301, null, False
"GO:0010638", "positive regulation of organelle organization", 0.132068610053074, null, null, 4.5035046897224, -0.301029995663981, 0.935837028922285, 0.72778944, 43244, True
"GO:0051130", "positive regulation of cellular component organization", 0.233487757242334, null, null, 4.75096327864713, -0.958607314841775, 0.932866202932512, 0.7617532, 43244, True
"GO:0017014", "protein nitrosylation", 0.000841016620891333, -6.17692731082402, 4.95642958741164, 2.3096301674259, -5.13667713987954, 0.922318315439947, 0.23579492, null, False
"GO:0002682", "regulation of immune system process", 0.314014062957924, 2.6423721775419, 5.73114417224768, 4.87964628711273, -1.50863830616573, 0.950655200464399, 0.23898027, null, False
"GO:0006807", "nitrogen compound metabolic process", 45.3621081991498, -1.37997316848377, 4.15167016434783, 7.03938472893867, -60.4089353929735, 0.941599805428361, 0.23963221, null, False
"GO:0042558", "pteridine-containing compound metabolic process", 0.532674241450652, -7.52654025169919, 0.563110165335771, 5.10915653299313, -2.03621217265444, 0.874472635435088, 0.2398357, null, False
"GO:0043085", "positive regulation of catalytic activity", 0.325780009772365, 1.54780526527559, 5.20772029596571, 4.89562141400376, -7.74472749489669, 0.947130401730766, 0.23992767, null, False
"GO:0080134", "regulation of response to stress", 0.352075243727031, 2.76642340647393, 4.1664868978292, 4.92933205813086, -1.72124639904717, 0.941533750109998, 0.24195173, null, False
"GO:0031347", "regulation of defense response", 0.144538856500773, null, null, 4.54268852173513, -1.67778070526608, 0.943862601718855, 0.70468922, 80134, True
"GO:0050776", "regulation of immune response", 0.212607344585721, null, null, 4.71027818514028, -1.50863830616573, 0.943010490130351, 0.72772987, 80134, True
"GO:0048585", "negative regulation of response to stimulus", 0.40987338598346, null, null, 4.99534556839015, -0.468521082957745, 0.94079937604971, 0.77058615, 80134, True
"GO:0045088", "regulation of innate immune response", 0.0534894856764926, null, null, 4.110993517378, -1.43179827593301, 0.946725327414556, 0.83954462, 80134, True
"GO:0031348", "negative regulation of defense response", 0.0438985818471161, null, null, 4.02518293433545, -0.886056647693163, 0.94801080238425, 0.85557104, 80134, True
"GO:0080135", "regulation of cellular response to stress", 0.183030902927873, null, null, 4.64522571153542, -1.30102999566398, 0.941301412757153, 0.87664035, 80134, True
"GO:0010941", "regulation of cell death", 0.363315037286037, 2.77718758095748, 4.41075844864012, 4.94297978472813, -1.13667713987954, 0.948343905089415, 0.24278091, null, False
"GO:0031407", "oxylipin metabolic process", 0.0119565220093221, -6.31970818780009, -5.00605359724164, 3.46044678388072, -4.4089353929735, 0.871810324851449, 0.24451814, null, False
"GO:0051049", "regulation of transport", 0.48950067393189, 2.18326261913359, 4.17634728601941, 5.0724484288759, -5.95860731484177, 0.937153452131837, 0.25093909, null, False
"GO:0032412", "regulation of ion transmembrane transporter activity", 0.0489156809993299, null, null, 4.07217634447897, -1.82390874094432, 0.939684148435565, 0.75876738, 51049, True
"GO:0010359", "regulation of anion channel activity", 0.0013423122422108, null, null, 2.51188336097887, -1.82390874094432, 0.951632546799728, 0.80510161, 51049, True
"GO:0032880", "regulation of protein localization", 0.154411480183453, null, null, 4.57138269744016, -2.34678748622466, 0.942641605286704, 0.83272922, 51049, True
"GO:0043269", "regulation of ion transport", 0.258933688698071, null, null, 4.7958869660002, -5.24412514432751, 0.939449492749794, 0.87090626, 51049, True
"GO:0034765", "regulation of ion transmembrane transport", 0.220255210015108, null, null, 4.72562581821306, -1.82390874094432, 0.937693226493904, 0.87680715, 51049, True
"GO:0034762", "regulation of transmembrane transport", 0.23944116061288, null, null, 4.76189778239907, -1.82390874094432, 0.938341858519489, 0.88291438, 51049, True
"GO:0022898", "regulation of transmembrane transporter activity", 0.0506267148142468, null, null, 4.08710674409909, -1.82390874094432, 0.939744566640721, 0.99184043, 51049, True
"GO:0033013", "tetrapyrrole metabolic process", 0.861424738499761, -7.27499684549079, 0.569036697291526, 5.31791088755009, -7.88605664769316, 0.868725115113595, 0.25194388, null, False
"GO:0051239", "regulation of multicellular organismal process", 0.552605921071874, 2.00197736044093, 4.57731012614009, 5.12511024905717, -2.43179827593301, 0.948198618111878, 0.25441649, null, False
"GO:0044238", "primary metabolic process", 49.9247269409607, -1.45788077499754, 3.8827223929281, 7.08100719338263, -126.769551078622, 0.940475117832924, 0.25654491, null, False
"GO:0006970", "response to osmotic stress", 0.0563771141728535, 1.81058702952291, -6.60341599431433, 4.13382621407639, -74.2441251443275, 0.898926045420063, 0.25767332, null, False
"GO:0009266", "response to temperature stimulus", 0.226407474458574, null, null, 4.73759016628572, -50.8538719643218, 0.899248577283654, 0.74849933, 6970, True
"GO:0009416", "response to light stimulus", 0.188810302859614, null, null, 4.65872667732701, -27.3467874862247, 0.896699819100343, 0.82167838, 6970, True
"GO:0009314", "response to radiation", 0.219352049308929, null, null, 4.72384135782677, -25.5086383061657, 0.899469925624444, 0.831766, 6970, True
"GO:0009639", "response to red or far red light", 0.0221730096305932, null, null, 3.72859724338343, -17.0362121726544, 0.90936167099788, 0.83191088, 6970, True
"GO:0009637", "response to blue light", 0.0234407489704589, null, null, 3.75273969393533, -7.10790539730952, 0.909062501920312, 0.83507235, 6970, True
"GO:0009411", "response to UV", 0.0462807717831384, null, null, 4.04813092702897, -5.44369749923271, 0.905234115965009, 0.87579228, 6970, True
"GO:0032879", "regulation of localization", 0.711665778834835, 2.57064782944607, 5.47038737875324, 5.23497007019622, -8.36653154442041, 0.947016196705403, 0.26199029, null, False
"GO:0006662", "glycerol ether metabolic process", 0.0842425220157851, -6.09780984250563, -5.16368264009779, 4.30824417674061, -2.29242982390206, 0.879029399780536, 0.26228274, null, False
"GO:0018904", "ether metabolic process", 0.0870845781829351, -5.97265858939292, -5.20722148491445, 4.32265337221324, -2.29242982390206, 0.878723088482779, 0.26301851, null, False
"GO:0043603", "cellular amide metabolic process", 6.91360820407985, -7.40963431221272, 1.01334341081132, 6.22239648370496, -25, 0.874618445923192, 0.26568176, null, False
"GO:0008610", "lipid biosynthetic process", 2.75627661475813, -3.12692460154915, -2.65354017488125, 5.82301491231851, -19.2518119729938, 0.851716588258725, 0.26895246, null, False
"GO:0006644", "phospholipid metabolic process", 1.39929008254143, null, null, 5.52860050104756, -8.33724216831843, 0.832857624105736, 0.76053049, 8610, True
"GO:0044255", "cellular lipid metabolic process", 3.35566460323446, null, null, 5.90847054215464, -16.6197887582884, 0.877846437687339, 0.8557556, 8610, True
"GO:0051128", "regulation of cellular component organization", 0.915456949187764, 2.46780370197223, 4.45159000243105, 5.34433135027663, -0.958607314841775, 0.943946959364188, 0.26999125, null, False
"GO:0006499", "N-terminal protein myristoylation", 0.00944175802468645, -6.69505406186503, 2.91115159444996, 3.35793484700045, -0.481486060122112, 0.881448445114132, 0.27642453, null, False
"GO:0006498", "N-terminal protein lipidation", 0.00978976490229665, null, null, 3.37364747220922, -0.481486060122112, 0.881172386523472, 0.78712128, 6499, True
"GO:0071704", "organic substance metabolic process", 55.5008618556042, -1.73485859453427, 3.85511961966773, 7.12699121874804, -5.04095860767891, 0.939175366062597, 0.27824028, null, False
"GO:0048583", "regulation of response to stimulus", 1.289837776594, 2.33650446985641, 5.10988563528056, 5.49322794642113, -1.04575749056068, 0.944006420174395, 0.28170433, null, False
"GO:0050793", "regulation of developmental process", 1.30176529803019, 2.48202271781892, 5.22715592672372, 5.49722553139553, -2.95860731484178, 0.943957080046711, 0.28203283, null, False
"GO:0000338", "protein deneddylation", 0.0174873455999129, -6.39582783055254, 4.30604932935767, 3.62551822897164, -11.4089353929735, 0.901101280746698, 0.28912143, null, False
"GO:0016579", "protein deubiquitination", 0.253307577510039, null, null, 4.78634674370446, -0.823908740944319, 0.879104431155239, 0.80326565, 338, True
"GO:0007264", "small GTPase mediated signal transduction", 0.256468639981665, 2.36117038217421, -2.85405133584048, 4.7917327433757, -4.09151498112135, 0.870802100317789, 0.29079233, null, False
"GO:0019538", "protein metabolic process", 19.8225173210066, -5.46420419376279, 2.15793473145631, 6.67985035591103, -61.3767507096021, 0.858862947364485, 0.29208285, null, False
"GO:0048193", "Golgi vesicle transport", 0.357688926098005, 5.56205310645278, 1.79362437299262, 4.93620198410454, -22.602059991328, 0.946468207628228, 0.29304594, null, False
"GO:0032011", "ARF protein signal transduction", 2.07146950958457E-05, 2.71107292695227, -3.70963921766909, 0.778151250383644, -0.853871964321762, 0.924691919741815, 0.2932886, null, False
"GO:0065009", "regulation of molecular function", 2.05962898986778, 2.03376944127609, 4.99428715711193, 5.69648132872957, -5.26760624017703, 0.944181993710555, 0.29943724, null, False
"GO:0006730", "one-carbon metabolic process", 0.367424832793053, -6.194008281535, -4.79921400946387, 4.94786486124839, -23.698970004336, 0.855995849213445, 0.29946854, null, False
"GO:0051246", "regulation of protein metabolic process", 2.37716040805298, 2.78073921438367, 5.06402062153091, 5.75875070443242, -6.25963731050576, 0.933368296431574, 0.30532548, null, False
"GO:0042180", "cellular ketone metabolic process", 0.466706223448422, -6.08528985579455, -4.74138930272771, 5.05173890650151, -117, 0.851361685892935, 0.30652607, null, False
"GO:0048522", "positive regulation of cellular process", 1.92504975876909, 2.60445121050432, 4.67203371764633, 5.66713435343581, -2.07058107428571, 0.923366928923187, 0.31028793, null, False
"GO:0010628", "positive regulation of gene expression", 0.258511108918115, null, null, 4.79517762977919, -0.619788758288394, 0.932626263624283, 0.76262675, 48522, True
"GO:0031328", "positive regulation of cellular biosynthetic process", 0.849575932904937, null, null, 5.31189577801345, -1.10790539730952, 0.923390282309835, 0.86670222, 48522, True
"GO:0009891", "positive regulation of biosynthetic process", 0.855023897715144, null, null, 5.3146718167848, -1.10790539730952, 0.925345724543828, 0.88205738, 48522, True
"GO:0051254", "positive regulation of RNA metabolic process", 0.805785067472319, null, null, 5.28891290698052, -0.522878745280338, 0.923798751678536, 0.8920993, 48522, True
"GO:0045935", "positive regulation of nucleobase-containing compound metabolic process", 0.853528296729224, null, null, 5.31391149085113, -0.42021640338319, 0.923641050140703, 0.90213961, 48522, True
"GO:0009893", "positive regulation of metabolic process", 1.40797368272561, null, null, 5.53128727425828, -1.16115090926274, 0.923705385705872, 0.92001025, 48522, True
"GO:0031325", "positive regulation of cellular metabolic process", 1.31131891540839, null, null, 5.50040115705547, -1.01772876696043, 0.920825162400343, 0.92414853, 48522, True
"GO:0051173", "positive regulation of nitrogen compound metabolic process", 1.25468908195537, null, null, 5.48122901202199, -0.522878745280338, 0.922412887143972, 0.9648288, 48522, True
"GO:0010604", "positive regulation of macromolecule metabolic process", 1.32900512208123, null, null, 5.5062194677131, -0.619788758288394, 0.922204957706273, 0.97124356, 48522, True
"GO:0045893", "positive regulation of transcription, DNA-templated", 0.718592772874886, null, null, 5.23917680803066, -0.455931955649724, 0.924089781757356, 0.9730358, 48522, True
"GO:0010557", "positive regulation of macromolecule biosynthetic process", 0.826851912384794, null, null, 5.30012137035226, -0.494850021680094, 0.924984268933462, 0.98731374, 48522, True
"GO:0009628", "response to abiotic stimulus", 0.603634500970981, 2.52556377275647, -6.39734509870417, 5.1634684939116, -107.823908740944, 0.924611709113334, 0.31356387, null, False
"GO:0048518", "positive regulation of biological process", 2.10788594356306, 2.26316607681959, 4.75482653858172, 5.70653942047663, -2.52287874528034, 0.941243389136871, 0.31399296, null, False
"GO:0019318", "hexose metabolic process", 0.699046386582446, -4.98079988326567, -4.46730804489074, 5.22720002815135, -128.721246399047, 0.808019294767506, 0.31923425, null, False
"GO:0006013", "mannose metabolic process", 0.0402652243273048, null, null, 3.98766626492627, -1.45593195564972, 0.84570184414067, 0.7250055, 19318, True
"GO:0019320", "hexose catabolic process", 0.0610834928986297, null, null, 4.16864477688782, -103.823908740944, 0.802238714353624, 0.74944348, 19318, True
"GO:0042732", "D-xylose metabolic process", 0.0682507774017923, null, null, 4.21682542326605, -3.49485002168009, 0.840031902985583, 0.75622949, 19318, True
"GO:0006012", "galactose metabolic process", 0.110272607873225, null, null, 4.42517542072564, -0.958607314841775, 0.834049743371799, 0.78704647, 19318, True
"GO:0046365", "monosaccharide catabolic process", 0.158148411178743, null, null, 4.58176766916866, -103.823908740944, 0.78907296013197, 0.81191301, 19318, True
"GO:0006014", "D-ribose metabolic process", 0.0345479684808514, null, null, 3.92116605063774, -0.886056647693163, 0.847521849324286, 0.8191066, 19318, True
"GO:0006007", "glucose catabolic process", 0.0269539612587144, null, null, 3.81338080673386, -102.853871964322, 0.812855390966696, 0.82450791, 19318, True
"GO:0019321", "pentose metabolic process", 0.190769913015681, null, null, 4.66321077225651, -8.76955107862173, 0.827627045742548, 0.82547742, 19318, True
"GO:0006094", "gluconeogenesis", 0.253208146973579, null, null, 4.78617623990607, -61.1191864077192, 0.792045838218018, 0.84683828, 19318, True
"GO:0046364", "monosaccharide biosynthetic process", 0.277871062954693, null, null, 4.82654125663159, -66.4202164033832, 0.791866704757314, 0.85409331, 19318, True
"GO:0006006", "glucose metabolic process", 0.410126105263629, null, null, 4.9956132599789, -124.721246399047, 0.81586512597792, 0.88588255, 19318, True
"GO:0019319", "hexose biosynthetic process", 0.253821301948416, null, null, 4.78722661518843, -64.7695510786217, 0.792179448915719, 0.98191706, 19318, True
"GO:0006955", "immune response", 0.374181966333318, 2.52631300213081, -6.57610578314333, 4.95577912049257, -7.29242982390206, 0.925181039110259, 0.32037827, null, False
"GO:0018198", "peptidyl-cysteine modification", 0.0664154554163003, -6.59630373994935, 3.91728200852923, 4.20498770418715, -6.11350927482752, 0.894773016681652, 0.32105004, null, False
"GO:0031365", "N-terminal protein amino acid modification", 0.0685324972550957, -6.49550195602152, 3.94172848339629, 4.21861426974509, -0.537602002101044, 0.896524231911629, 0.32188589, null, False
"GO:0048519", "negative regulation of biological process", 2.55229901214933, 2.41426826190612, 4.82327718507805, 5.78962371646927, -0.823908740944319, 0.940090348281936, 0.32210233, null, False
"GO:0051606", "detection of stimulus", 0.457629044057422, 2.15797358278691, -5.81417327022382, 5.0432089705599, -2.48148606012211, 0.926246515093879, 0.32652275, null, False
"GO:0080129", "proteasome core complex assembly", 0.000969447730485576, -3.36556596171306, 6.45257017099022, 2.37106786227174, -37.5528419686578, 0.945607564058089, 0.32874594, null, False
"GO:0010304", "PSII associated light-harvesting complex II catabolic process", 0.000339720999571869, -1.70805337449211, -0.481080702578122, 1.91907809237607, -2.69897000433602, 0.891507979280092, 0.3339862, null, False
"GO:0006744", "ubiquinone biosynthetic process", 0.175171747608509, -5.65359258531517, -3.40141509218024, 4.62616579313928, -2.29242982390206, 0.828025125338907, 0.33404027, null, False
"GO:1901661", "quinone metabolic process", 0.307915656721707, null, null, 4.87112907465594, -1.56863623584101, 0.849146479999946, 0.88080175, 6744, True
"GO:0006743", "ubiquinone metabolic process", 0.175403752193583, null, null, 4.62674059625282, -2.29242982390206, 0.855604390376621, 0.90842124, 6744, True
"GO:1901663", "quinone biosynthetic process", 0.303089132764375, null, null, 4.86426776053524, -1.56863623584101, 0.820259368530729, 0.94943088, 6744, True
"GO:0009719", "response to endogenous stimulus", 0.583777394252103, 2.40193682984287, -6.49028558316299, 5.14894181490291, -4.60205999132796, 0.924813129572027, 0.33427586, null, False
"GO:0019742", "pentacyclic triterpenoid metabolic process", 6.2144085287537E-05, -4.03047994468876, -7.01987904215802, 1.20411998265592, -0.823908740944319, 0.912782202282082, 0.33430119, null, False
"GO:0019216", "regulation of lipid metabolic process", 0.0778913964993988, 3.18726962302995, 5.58906610523171, 4.27420404834695, -1.69897000433602, 0.950602956854672, 0.3361949, null, False
"GO:0010583", "response to cyclopentenone", 0.000182289316843442, 3.49868265868858, -5.79540243916473, 1.65321251377534, -0.721246399047171, 0.929660055670198, 0.33856745, null, False
"GO:0016192", "vesicle-mediated transport", 1.41412180423006, 5.7813123012129, 1.78113137750554, 5.53317955015073, -26, 0.94131081269796, 0.34203129, null, False
"GO:0051641", "cellular localization", 2.42716153907533, 5.7036975500396, 2.05577142906194, 5.76779088207517, -55.9208187539524, 0.93923025683721, 0.35336324, null, False
"GO:0043543", "protein acylation", 0.204976050912412, -6.63998668536631, 3.58054244582038, 4.69440335864212, -0.337242168318426, 0.887114890209956, 0.35407159, null, False
"GO:0006413", "translational initiation", 0.515302898143276, -5.72395547318811, 1.35851322576126, 5.09475753577048, -4.49485002168009, 0.825559286746871, 0.36385999, null, False
"GO:0000478", "endonucleolytic cleavage involved in rRNA processing", 0.0150802980297756, -4.03356836524822, 4.46317831985791, 3.56122067893394, -1.82390874094432, 0.845568785701273, 0.36440432, null, False
"GO:0043412", "macromolecule modification", 11.2426604728071, -5.24057101326787, 4.17034392539358, 6.43356071438216, -8.63827216398241, 0.910199809532265, 0.36749366, null, False
"GO:0018119", "peptidyl-cysteine S-nitrosylation", 0.000770586657565458, -6.3619061939643, 4.79693150163518, 2.2718416065365, -5.13667713987954, 0.921097957272255, 0.36784949, null, False
"GO:0010467", "gene expression", 11.6523971418029, -5.18279285642275, 4.06912951083685, 6.44910689155286, -4.60205999132796, 0.909747871952169, 0.37098488, null, False
"GO:0032787", "monocarboxylic acid metabolic process", 2.73490319235823, -6.25904128853534, -4.05733915632909, 5.81963407519288, -69.8538719643218, 0.800244613221301, 0.37119502, null, False
"GO:0015031", "protein transport", 2.70411286956777, 6.036983917439, 2.15490146161964, 5.81471693959056, -39.6777807052661, 0.922623969715005, 0.37130207, null, False
"GO:0017038", "protein import", 0.250332947294276, null, null, 4.78121665907969, -14.7695510786217, 0.938034832236717, 0.72456349, 15031, True
"GO:0009306", "protein secretion", 0.3846387444177, null, null, 4.96774916520046, -0.431798275933005, 0.925570783281014, 0.75849749, 15031, True
"GO:0008104", "protein localization", 2.97262503327816, null, null, 5.85583219518823, -42.5228787452803, 0.929508486337384, 0.90324686, 15031, True
"GO:0045184", "establishment of protein localization", 2.79305762737031, null, null, 5.82877199963221, -39.6777807052661, 0.927709206726245, 0.94908504, 15031, True
"GO:0009894", "regulation of catabolic process", 0.380673951776356, 3.01822043545736, 5.35358728020352, 4.9632493461422, -1.26760624017703, 0.94432096402519, 0.37271901, null, False
"GO:0016485", "protein processing", 0.341092312387214, -5.90556606353275, 3.60586411708738, 4.91556866537404, -1.34678748622466, 0.890037791626234, 0.37465646, null, False
"GO:0000741", "karyogamy", 0.00627655261404123, -2.09217680274164, 6.76494921848759, 3.18069920129603, -1.88605664769316, 0.943244129955726, 0.37646507, null, False
"GO:0051174", "regulation of phosphorus metabolic process", 0.447984282020796, 3.10474239170841, 5.00330636352059, 5.03395825205512, -2.61978875828839, 0.941897892057986, 0.37935303, null, False
"GO:0043622", "cortical microtubule organization", 0.0070719969057217, -2.12655544824208, 6.65224849071447, 3.23248786635299, -0.552841968657781, 0.94047918417046, 0.37998863, null, False
"GO:0033036", "macromolecule localization", 3.55456710554477, 5.80510035714559, 1.986996783801, 5.93347868286114, -38.3187587626244, 0.949380248302927, 0.3907857, null, False
"GO:0006354", "DNA-templated transcription, elongation", 0.084901249319833, -5.98108423671023, 0.756082084992622, 4.31162673187051, -7.88605664769316, 0.838757227300583, 0.39095314, null, False
"GO:0006766", "vitamin metabolic process", 1.32594349014606, -6.26733413129584, -4.45739552779015, 5.50521783153181, -6.4089353929735, 0.853837399916771, 0.39269171, null, False
"GO:0042221", "response to chemical", 3.5410652672813, 2.27122786062862, -5.95763865642515, 5.93182589878917, -93.130768280269, 0.912108326288205, 0.40558201, null, False
"GO:0006812", "cation transport", 3.53439099252141, 6.09816982104586, 1.79695546608248, 5.93100655992034, -16.3467874862247, 0.936271616388772, 0.40645132, null, False
"GO:0015698", "inorganic anion transport", 0.954263858980322, null, null, 5.3623618206368, -0.522878745280338, 0.942744965416135, 0.70269163, 6812, True
"GO:1902600", "proton transmembrane transport", 1.09990473726019, null, null, 5.42404816750182, -12.2218487496164, 0.929722231469461, 0.71540203, 6812, True
"GO:0006820", "anion transport", 1.41736158254305, null, null, 5.53417338564142, -3.42021640338319, 0.942220480186284, 0.73927451, 6812, True
"GO:0015985", "energy coupled proton transport, down electrochemical gradient", 0.42348294066143, null, null, 5.0095316279731, -6.50863830616573, 0.935181392218891, 0.74064502, 6812, True
"GO:0030001", "metal ion transport", 1.91650701851156, null, null, 5.66520281198914, -16.9586073148418, 0.938639800925438, 0.76983987, 6812, True
"GO:0046942", "carboxylic acid transport", 0.36020783302166, null, null, 4.93924960683457, -0.387216143280265, 0.938338829296508, 0.81649176, 6812, True
"GO:0015711", "organic anion transport", 0.456398591168729, null, null, 5.0420396965516, -0.356547323513813, 0.937038663841157, 0.83573698, 6812, True
"GO:0098662", "inorganic cation transmembrane transport", 2.28227053275793, null, null, 5.741059370449, -8.29242982390206, 0.924519246710404, 0.8586971, 6812, True
"GO:0034220", "ion transmembrane transport", 4.24096095636267, null, null, 6.01015615761184, -12.6382721639824, 0.921866397522898, 0.86386906, 6812, True
"GO:0009607", "response to biotic stimulus", 0.755315784340801, 2.37597639461287, -6.32473606071588, 5.26082240178297, -43.2146701649892, 0.923232680129482, 0.41663382, null, False
"GO:0016559", "peroxisome fission", 0.0222724401670532, -2.25385270906743, 6.76289306563304, 3.73054003647712, -1.00877392430751, 0.937594557805415, 0.41756378, null, False
"GO:0000280", "nuclear division", 0.233019605133168, null, null, 4.75009164252212, -0.769551078621726, 0.926172178268994, 0.81309524, 16559, True
"GO:0044249", "cellular biosynthetic process", 22.7818683776673, -3.66275035862519, 0.0906417973775343, 6.74028087650084, -90.8860566476932, 0.855123111773277, 0.42010363, null, False
"GO:0019300", "rhamnose biosynthetic process", 4.14293901916913E-06, -3.78373617743463, -5.42850512942235, 0.301029995663981, -1.45593195564972, 0.888657121700123, 0.42190303, null, False
"GO:0070647", "protein modification by small protein conjugation or removal", 1.31384196527107, -6.34831941380241, 3.05698377504125, 5.50123595809174, -7.06550154875643, 0.86634882012254, 0.4263652, null, False
"GO:0010260", "animal organ senescence", 0.000174003438805103, 6.46126269825738, -1.72619772404825, 1.63346845557959, -0.387216143280265, 0.946369966939309, 0.42990794, null, False
"GO:0009695", "jasmonic acid biosynthetic process", 0.00367892984902219, -5.43194996990634, -4.41934936036808, 2.94890176097021, -4.79588001734407, 0.8352531992337, 0.43314897, null, False
"GO:0006882", "cellular zinc ion homeostasis", 0.00623926616286871, 1.22923764257195, 6.44597016221776, 3.17811325231463, -1.01322826573376, 0.936181161590516, 0.43393282, null, False
"GO:0009658", "chloroplast organization", 0.0371331624288129, -2.37904292128703, 6.76997690640625, 3.95250184786302, -6.25963731050576, 0.9327814741151, 0.43680966, null, False
"GO:0009902", "chloroplast relocation", 0.00496738388398379, null, null, 3.07918124604762, -2.95860731484178, 0.892541572256444, 0.8645429, 9658, True
"GO:0010027", "thylakoid membrane organization", 0.00652098601617221, null, null, 3.19728055812562, -5.56863623584101, 0.937419156827814, 0.87795906, 9658, True
"GO:0009668", "plastid membrane organization", 0.00698913812533832, null, null, 3.22737244228964, -5.56863623584101, 0.937158475282834, 0.88144394, 9658, True
"GO:0051667", "establishment of plastid localization", 0.00496738388398379, null, null, 3.07918124604762, -2.95860731484178, 0.940721406502272, 0.99374588, 9658, True
"GO:0050789", "regulation of biological process", 21.7650585683146, 2.41445807270032, 4.95088235155728, 6.72045138195018, -2.38721614328026, 0.926868123091649, 0.43849704, null, False
"GO:0042793", "plastid transcription", 0.00277162620382415, -6.66417723636703, 0.755776109502598, 2.82607480270083, -0.408935392973501, 0.871834471748324, 0.43879284, null, False
"GO:0044267", "cellular protein metabolic process", 15.254359469727, -5.64783595130748, 2.23862620876469, 6.56608555342491, -54.9586073148418, 0.838177758514446, 0.43922804, null, False
"GO:0051788", "response to misfolded protein", 0.0151797285662357, 2.80580748109885, -6.17822261850428, 3.56407397897715, -40.2365720064371, 0.906759673151955, 0.44101873, null, False
"GO:0010608", "posttranscriptional regulation of gene expression", 1.52523542872417, 2.85065730505541, 5.15722213080304, 5.56602952345591, -0.366531544420413, 0.936567113122147, 0.44359085, null, False
"GO:0009657", "plastid organization", 0.0452118935161927, -2.35987948514509, 6.64315842879218, 4.03798394944713, -15.9586073148418, 0.935417216254784, 0.44470303, null, False
"GO:0016570", "histone modification", 0.429307912922382, -6.55106632463722, 3.33472113804549, 5.01546454355833, -1.79588001734408, 0.879701919682186, 0.44627235, null, False
"GO:0008213", "protein alkylation", 0.432017395040919, -6.63139444151289, 3.315075246125, 5.01819685778049, -2.67778070526608, 0.879634517798175, 0.44655954, null, False
"GO:0046685", "response to arsenic-containing substance", 0.020503405205868, 2.98188271725646, -5.72128138292199, 3.69460519893357, -0.337242168318426, 0.919535214879041, 0.45028188, null, False
"GO:0006997", "nucleus organization", 0.0542766440901348, -2.34169002870397, 6.51605524388285, 4.11733759509592, -1.82390874094432, 0.934580864378291, 0.45229006, null, False
"GO:0007030", "Golgi organization", 0.0542807870291539, -2.50998210118692, 6.76961779487684, 4.11737074102091, -42.7695510786217, 0.934580510455157, 0.45229328, null, False
"GO:0009694", "jasmonic acid metabolic process", 0.00704713927160669, -5.47127236683703, -5.18339682727481, 3.23095955574857, -3.48148606012211, 0.847940848691873, 0.45455678, null, False
"GO:0006486", "protein glycosylation", 0.516206058849454, -5.47569753553923, 1.26357429870977, 5.09551804232315, -3.29242982390206, 0.81556940620012, 0.45484254, null, False
"GO:0006487", "protein N-linked glycosylation", 0.110351323714589, null, null, 4.42548531070803, -0.522878745280338, 0.837342961041714, 0.86769541, 6486, True
"GO:0043413", "macromolecule glycosylation", 0.516322061141991, null, null, 5.09561562562474, -3.29242982390206, 0.920214255359644, 0.94766713, 6486, True
"GO:0009101", "glycoprotein biosynthetic process", 0.537148615591354, null, null, 5.11278926950906, -3.29242982390206, 0.825906950699436, 0.97671073, 6486, True
"GO:0048284", "organelle fusion", 0.0579597168781761, -2.42214166840068, 6.45927666240878, 4.14584875659054, -2.22914798835786, 0.934274991259641, 0.4550796, null, False
"GO:0009117", "nucleotide metabolic process", 4.00640846379241, -5.96930366982995, -2.22763460335232, 5.98544713289481, -68.7212463990472, 0.731500421503138, 0.45639547, null, False
"GO:0009205", "purine ribonucleoside triphosphate metabolic process", 0.485009728035111, null, null, 5.06844561835435, -9.88605664769316, 0.772220157283, 0.7210356, 9117, True
"GO:0006220", "pyrimidine nucleotide metabolic process", 0.665202717734853, null, null, 5.20564817883848, -22.1611509092627, 0.764888166750866, 0.74871344, 9117, True
"GO:0009141", "nucleoside triphosphate metabolic process", 0.777265075264359, null, null, 5.27326292803375, -10.1611509092627, 0.771710511986602, 0.76315001, 9117, True
"GO:0009156", "ribonucleoside monophosphate biosynthetic process", 1.07791401694644, null, null, 5.41527724775563, -5, 0.74053464245405, 0.7953609, 9117, True
"GO:0046039", "GTP metabolic process", 0.0555236687349047, null, null, 4.12720201759035, -3.29242982390206, 0.793629923386808, 0.81191833, 9117, True
"GO:0009123", "nucleoside monophosphate metabolic process", 1.41141646505054, null, null, 5.53234791335875, -4.85387196432176, 0.758598695369914, 0.82403255, 9117, True
"GO:0009220", "pyrimidine ribonucleotide biosynthetic process", 0.430919516200839, null, null, 5.01709179808286, -21.7212463990472, 0.745757714766807, 0.86623586, 9117, True
"GO:0006753", "nucleoside phosphate metabolic process", 4.03365657372149, null, null, 5.98839082472807, -68.5086383061657, 0.736597239347611, 0.87983729, 9117, True
"GO:0009126", "purine nucleoside monophosphate metabolic process", 0.744291423610792, null, null, 5.25443689122388, -2.52287874528034, 0.768905371942192, 0.89080784, 9117, True
